"","oid","x","y"
"10716",862,NA,NA
"10717",862,NA,NA
"10718",862,NA,NA
"10719",862,NA,NA
"10720",862,NA,NA
"10721",862,NA,NA
"10722",862,NA,NA
"10723",862,NA,NA
"10724",862,NA,NA
"10725",862,NA,NA
"10726",862,NA,NA
"10727",862,NA,NA
"10728",862,NA,NA
"10729",862,NA,NA
"10730",862,NA,NA
"10731",862,NA,NA
"10732",862,NA,NA
"10733",862,NA,NA
"10734",862,NA,NA
"10735",862,NA,NA
"10736",862,NA,NA
"10737",862,NA,NA
"10738",862,NA,NA
"10739",862,NA,NA
"10740",862,NA,NA
"10741",862,NA,NA
"10742",862,NA,NA
"10743",862,NA,NA
"10744",862,NA,NA
"10745",862,NA,NA
"10746",862,NA,NA
"10747",862,NA,NA
"10748",862,NA,NA
"10749",862,NA,NA
"10750",862,NA,NA
"10751",862,NA,NA
"10752",862,NA,NA
"10753",862,NA,NA
"10754",862,NA,NA
"10755",862,NA,NA
"10756",862,NA,NA
"10757",862,NA,NA
"10758",862,NA,NA
"10759",862,NA,NA
"10760",862,NA,NA
"10761",862,NA,NA
"10762",862,NA,NA
"10763",862,NA,NA
"10764",862,NA,NA
"10765",862,NA,NA
"10766",862,NA,NA
"10767",862,NA,NA
"10768",862,NA,NA
"10769",862,NA,NA
"10770",862,NA,NA
"10771",862,NA,NA
"10772",862,NA,NA
"10773",862,NA,NA
"10774",862,NA,NA
"10775",862,NA,NA
"10776",862,NA,NA
"10777",862,NA,NA
"10778",862,NA,NA
"10779",862,NA,NA
"10780",862,NA,NA
"10781",862,NA,NA
"10782",862,NA,NA
"10783",862,NA,NA
"10784",862,NA,NA
"10785",862,NA,NA
"10786",862,NA,NA
"10787",862,NA,NA
"10788",862,NA,NA
"10789",862,NA,NA
"10790",862,NA,NA
"10791",862,NA,NA
"10792",862,NA,NA
"10793",862,NA,NA
"10794",862,NA,NA
"10795",862,NA,NA
"10796",862,NA,NA
"10797",862,NA,NA
"10798",862,NA,NA
"10799",862,NA,NA
"10800",862,NA,NA
"10801",862,NA,NA
"10802",862,NA,NA
"10803",862,NA,NA
"10804",862,NA,NA
"10805",862,NA,NA
"10806",862,NA,NA
"10807",862,NA,NA
"10808",862,NA,NA
"10809",862,NA,NA
"10810",862,NA,NA
"10811",862,NA,NA
"10812",862,NA,NA
"10813",862,NA,NA
"10814",862,NA,NA
"10815",862,NA,NA
"10816",862,NA,NA
"10817",862,NA,NA
"10818",862,NA,NA
"10819",862,NA,NA
"10820",862,NA,NA
"10821",862,NA,NA
"10822",862,NA,NA
"10823",862,NA,NA
"10824",862,NA,NA
"10825",862,NA,NA
"10826",862,NA,NA
"10827",862,NA,NA
"10828",862,NA,NA
"10829",862,NA,NA
"10830",862,NA,NA
"10831",862,NA,NA
"10832",862,NA,NA
"10833",862,NA,NA
"10834",862,NA,NA
"10835",862,NA,NA
"10836",862,NA,NA
"10837",862,NA,NA
"10838",862,NA,NA
"10839",862,NA,NA
"10840",862,NA,NA
"10841",862,NA,NA
"10842",862,NA,NA
"10843",862,NA,NA
"10844",862,NA,NA
"10845",862,NA,NA
"10846",862,NA,NA
"10847",862,NA,NA
"10848",862,NA,NA
"10849",862,NA,NA
"10850",862,NA,NA
"10851",862,NA,NA
"10852",862,NA,NA
"10853",862,NA,NA
"10854",862,NA,NA
"10855",862,NA,NA
"10856",862,NA,NA
"10857",862,NA,NA
"10858",862,NA,NA
"10859",862,NA,NA
"10860",862,NA,NA
"10861",862,NA,NA
"10862",862,NA,NA
"10863",862,NA,NA
"10864",862,NA,NA
"10865",862,NA,NA
"10866",862,NA,NA
"10867",862,NA,NA
"10868",862,NA,NA
"10869",862,NA,NA
"10870",862,NA,NA
"10871",862,NA,NA
"10872",862,NA,NA
"10873",862,NA,NA
"10874",862,NA,NA
"10875",862,NA,NA
"10876",862,NA,NA
"10877",862,NA,NA
"10878",862,NA,NA
"10879",862,NA,NA
"10880",862,NA,NA
"10881",862,NA,NA
"10882",862,NA,NA
"10883",862,NA,NA
"10884",862,NA,NA
"10885",862,NA,NA
"10886",862,NA,NA
"10887",862,NA,NA
"10888",862,NA,NA
"10889",862,NA,NA
"10890",862,NA,NA
"10891",862,NA,NA
"10892",862,NA,NA
"10893",862,NA,NA
"10894",862,NA,NA
"10895",862,NA,NA
"10896",862,NA,NA
"10897",862,NA,NA
"10898",862,NA,NA
"10899",862,NA,NA
"10900",862,NA,NA
"10901",862,NA,NA
"10902",862,NA,NA
"10903",862,NA,NA
"10904",862,NA,NA
"10905",862,NA,NA
"10906",862,NA,NA
"10907",862,NA,NA
"10908",862,NA,NA
"10909",862,NA,NA
"10910",862,NA,NA
"10911",862,NA,NA
"10912",862,NA,NA
"10913",862,NA,NA
"10914",862,NA,NA
"10915",862,NA,NA
"10916",862,NA,NA
"10917",862,NA,NA
"10918",862,NA,NA
"10919",862,NA,NA
"10920",862,NA,NA
"10921",862,NA,NA
"10922",862,NA,NA
"10923",862,NA,NA
"10924",862,NA,NA
"10925",862,NA,NA
"10926",862,NA,NA
"10927",862,NA,NA
"10928",862,NA,NA
"10929",862,NA,NA
"10930",862,NA,NA
"10931",862,NA,NA
"10932",862,NA,NA
"10933",862,NA,NA
"10934",862,NA,NA
"10935",862,NA,NA
"10936",862,NA,NA
"10937",862,NA,NA
"10938",862,NA,NA
"10939",862,NA,NA
"10940",862,NA,NA
"10941",862,NA,NA
"10942",862,NA,NA
"10943",862,NA,NA
"10944",862,NA,NA
"10945",862,NA,NA
"10946",862,NA,NA
"10947",862,NA,NA
"10948",862,NA,NA
"10949",862,NA,NA
"10950",862,NA,NA
"10951",862,NA,NA
"10952",862,NA,NA
"10953",862,NA,NA
"10954",862,NA,NA
"10955",862,NA,NA
"10956",862,NA,NA
"10957",862,NA,NA
"10958",862,NA,NA
"10959",862,NA,NA
"10960",862,NA,NA
"10961",862,NA,NA
"10962",862,NA,NA
"10963",862,NA,NA
"10964",862,NA,NA
"10965",862,NA,NA
"10966",862,NA,NA
"10967",862,NA,NA
"10968",862,NA,NA
"10969",862,NA,NA
"10970",862,NA,NA
"10971",862,NA,NA
"10972",862,NA,NA
"10973",862,NA,NA
"10974",862,NA,NA
"10975",862,NA,NA
"10976",862,NA,NA
"10977",862,NA,NA
"10978",862,NA,NA
"10979",862,NA,NA
"10980",862,NA,NA
"10981",862,NA,NA
"10982",862,NA,NA
"10983",862,NA,NA
"10984",862,NA,NA
"10985",862,NA,NA
"10986",862,NA,NA
"10987",862,NA,NA
"10988",862,NA,NA
"10989",862,NA,NA
"10990",862,NA,NA
"10991",862,NA,NA
"10992",862,NA,NA
"10993",862,NA,NA
"10994",862,NA,NA
"10995",862,NA,NA
"10996",862,NA,NA
"10997",862,NA,NA
"10998",862,NA,NA
"10999",862,NA,NA
"11000",862,NA,NA
"11001",862,NA,NA
"11002",862,NA,NA
"11003",862,NA,NA
"11004",862,NA,NA
"11005",862,NA,NA
"11006",862,NA,NA
"11007",862,NA,NA
"11008",862,NA,NA
"11009",862,NA,NA
"11010",862,NA,NA
"11011",862,NA,NA
"11012",862,NA,NA
"11013",862,NA,NA
"11014",862,NA,NA
"11015",862,NA,NA
"11016",862,NA,NA
"11017",862,NA,NA
"11018",862,NA,NA
"11019",862,NA,NA
"11020",862,NA,NA
"11021",862,NA,NA
"11022",862,NA,NA
"11023",862,NA,NA
"11024",862,NA,NA
"11025",862,NA,NA
"11026",862,NA,NA
"11027",862,NA,NA
"11028",862,NA,NA
"11029",862,NA,NA
"11030",862,NA,NA
"11031",862,NA,NA
"11032",862,NA,NA
"11033",862,NA,NA
"11034",862,NA,NA
"11035",862,NA,NA
"11036",862,NA,NA
"11037",862,NA,NA
"11038",862,NA,NA
"11039",862,NA,NA
"11040",862,NA,NA
"11041",862,NA,NA
"11042",862,NA,NA
"11043",862,NA,NA
"11044",862,NA,NA
"11045",862,NA,NA
"11046",862,NA,NA
"11047",862,NA,NA
"11048",862,NA,NA
"11049",862,NA,NA
"11050",862,NA,NA
"11051",862,NA,NA
"11052",862,NA,NA
"11053",862,NA,NA
"11054",862,NA,NA
"11055",862,NA,NA
"11056",862,NA,NA
"11057",862,NA,NA
"11058",862,NA,NA
"11059",862,NA,NA
"11060",862,NA,NA
"11061",862,NA,NA
"11062",862,NA,NA
"11063",862,NA,NA
"11064",862,NA,NA
"11065",862,NA,NA
"11066",862,NA,NA
"11067",862,NA,NA
"11068",862,NA,NA
"11069",862,NA,NA
"11070",862,NA,NA
"11071",862,NA,NA
"11072",862,NA,NA
"11073",862,NA,NA
"11074",862,NA,NA
"11075",862,NA,NA
"11076",862,NA,NA
"11077",862,NA,NA
"11078",862,NA,NA
"11079",862,NA,NA
"11080",862,NA,NA
"11081",862,NA,NA
"11082",862,NA,NA
"11083",862,NA,NA
"11084",862,NA,NA
"11085",862,NA,NA
"11086",862,NA,NA
"11087",862,NA,NA
"11088",862,NA,NA
"11089",862,NA,NA
"11090",862,NA,NA
"11091",862,NA,NA
"11092",862,NA,NA
"11093",862,NA,NA
"11094",862,NA,NA
"11095",862,NA,NA
"11096",862,NA,NA
"11097",862,NA,NA
"11098",862,NA,NA
"11099",862,NA,NA
"11100",862,NA,NA
"11101",862,NA,NA
"11102",862,NA,NA
"11103",862,NA,NA
"11104",862,NA,NA
"11105",862,NA,NA
"11106",862,NA,NA
"11107",862,NA,NA
"11108",862,NA,NA
"11109",862,NA,NA
"11110",862,NA,NA
"11111",862,NA,NA
"11112",862,NA,NA
"11113",862,NA,NA
"11114",862,NA,NA
"11115",862,NA,NA
"11116",862,NA,NA
"11117",862,NA,NA
"11118",862,NA,NA
"11119",862,NA,NA
"11120",862,NA,NA
"11121",862,NA,NA
"11122",862,NA,NA
"11123",862,NA,NA
"11124",862,NA,NA
"11125",862,NA,NA
"11126",862,NA,NA
"11127",862,NA,NA
"11128",862,NA,NA
"11129",862,NA,NA
"11130",862,NA,NA
"11131",862,NA,NA
"11132",862,NA,NA
"11133",862,NA,NA
"11134",862,NA,NA
"11135",862,NA,NA
"11136",862,NA,NA
"11137",862,NA,NA
"11138",862,NA,NA
"11139",862,NA,NA
"11140",862,NA,NA
"11141",862,NA,NA
"11142",862,NA,NA
"11143",862,NA,NA
"11144",862,NA,NA
"11145",862,NA,NA
"11146",862,NA,NA
"11147",862,NA,NA
"11148",862,NA,NA
"11149",862,NA,NA
"11150",862,NA,NA
"11151",862,NA,NA
"11152",862,NA,NA
"11153",862,NA,NA
"11154",862,NA,NA
"11155",862,NA,NA
"11156",862,NA,NA
"11157",862,NA,NA
"11158",862,NA,NA
"11159",862,NA,NA
"11160",862,NA,NA
"11161",862,NA,NA
"11162",862,NA,NA
"11163",862,NA,NA
"11164",862,NA,NA
"11165",862,NA,NA
"11166",862,NA,NA
"11167",862,NA,NA
"11168",862,NA,NA
"11169",862,NA,NA
"11170",862,NA,NA
"11171",862,NA,NA
"11172",862,NA,NA
"11173",862,NA,NA
"11174",862,NA,NA
"11175",862,NA,NA
"11176",862,NA,NA
"11177",862,NA,NA
"11178",862,NA,NA
"11179",862,NA,NA
"11180",862,NA,NA
"11181",862,NA,NA
"11182",862,NA,NA
"11183",862,NA,NA
"11184",862,NA,NA
"11185",862,NA,NA
"11186",862,NA,NA
"11187",862,NA,NA
"11188",862,NA,NA
"11189",862,NA,NA
"11190",862,NA,NA
"11191",862,NA,NA
"11192",862,NA,NA
"11193",862,NA,NA
"11194",862,NA,NA
"11195",862,NA,NA
"11196",862,NA,NA
"11197",862,NA,NA
"11198",862,NA,NA
"11199",862,NA,NA
"11200",862,NA,NA
"11201",862,NA,NA
"11202",862,NA,NA
"11203",862,NA,NA
"11204",862,NA,NA
"11205",862,NA,NA
"11206",862,NA,NA
"11207",862,NA,NA
"11208",862,NA,NA
"11209",862,NA,NA
"11210",862,NA,NA
"11211",862,NA,NA
"11212",862,NA,NA
"11213",862,NA,NA
"11214",862,NA,NA
"11215",862,NA,NA
"11216",862,NA,NA
"11217",862,NA,NA
"11218",862,NA,NA
"11219",862,NA,NA
"11220",862,NA,NA
"11221",862,NA,NA
"11222",862,NA,NA
"11223",862,NA,NA
"11224",862,NA,NA
"11225",862,NA,NA
"11226",862,NA,NA
"11227",862,NA,NA
"11228",862,NA,NA
"11229",862,NA,NA
"11230",862,NA,NA
"11231",862,NA,NA
"11232",862,NA,NA
"11233",862,NA,NA
"11234",862,NA,NA
"11235",862,NA,NA
"11236",862,NA,NA
"11237",862,NA,NA
"11238",862,NA,NA
"11239",862,NA,NA
"11240",862,NA,NA
"11241",862,NA,NA
"11242",862,NA,NA
"11243",862,NA,NA
"11244",862,NA,NA
"11245",862,NA,NA
"11246",862,NA,NA
"11247",862,NA,NA
"11248",862,NA,NA
"11249",862,NA,NA
"11250",862,NA,NA
"11251",862,NA,NA
"11252",862,NA,NA
"11253",862,NA,NA
"11254",862,NA,NA
"11255",862,NA,NA
"11256",862,NA,NA
"11257",862,NA,NA
"11258",862,NA,NA
"11259",862,NA,NA
"11260",862,NA,NA
"11261",862,NA,NA
"11262",862,NA,NA
"11263",862,NA,NA
"11264",862,NA,NA
"11265",862,NA,NA
"11266",862,NA,NA
"11267",862,NA,NA
"11268",862,NA,NA
"11269",862,NA,NA
"11270",862,NA,NA
"11271",862,NA,NA
"11272",862,NA,NA
"11273",862,NA,NA
"11274",862,NA,NA
"11275",862,NA,NA
"11276",862,NA,NA
"11277",862,NA,NA
"11278",862,NA,NA
"11279",862,NA,NA
"11280",862,NA,NA
"11281",862,NA,NA
"11282",862,NA,NA
"11283",862,NA,NA
"11284",862,NA,NA
"11285",862,NA,NA
"11286",862,NA,NA
"11287",862,NA,NA
"11288",862,NA,NA
"11289",862,NA,NA
"11290",862,NA,NA
"11291",862,NA,NA
"11292",862,NA,NA
"11293",862,NA,NA
"11294",862,NA,NA
"11295",862,NA,NA
"11296",862,NA,NA
"11297",862,NA,NA
"11298",862,NA,NA
"11299",862,NA,NA
"11300",862,NA,NA
"11301",862,NA,NA
"11302",862,NA,NA
"11303",862,NA,NA
"11304",862,NA,NA
"11305",862,NA,NA
"11306",862,NA,NA
"11307",862,NA,NA
"11308",862,NA,NA
"11309",862,NA,NA
"11310",862,NA,NA
"11311",862,NA,NA
"11312",862,NA,NA
"11313",862,NA,NA
"11314",862,NA,NA
"11315",862,NA,NA
"11316",862,NA,NA
"11317",862,NA,NA
"11318",862,NA,NA
"11319",862,NA,NA
"11320",862,NA,NA
"11321",862,NA,NA
"11322",862,NA,NA
"11323",862,NA,NA
"11324",862,NA,NA
"11325",862,NA,NA
"11326",862,NA,NA
"11327",862,NA,NA
"11328",862,NA,NA
"11329",862,NA,NA
"11330",862,NA,NA
"11331",862,NA,NA
"11332",862,NA,NA
"11333",862,NA,NA
"11334",862,NA,NA
"11335",862,NA,NA
"11336",862,NA,NA
"11337",862,NA,NA
"11338",862,NA,NA
"11339",862,NA,NA
"11340",862,NA,NA
"11341",862,NA,NA
"11342",862,NA,NA
"11343",862,NA,NA
"11344",862,NA,NA
"11345",862,NA,NA
"11346",862,NA,NA
"11347",862,NA,NA
"11348",862,NA,NA
"11349",862,NA,NA
"11350",862,NA,NA
"11351",862,NA,NA
"11352",862,NA,NA
"11353",862,NA,NA
"11354",862,NA,NA
"11355",862,NA,NA
"11356",862,NA,NA
"11357",862,NA,NA
"11358",862,NA,NA
"11359",862,NA,NA
"11360",862,NA,NA
"11361",862,NA,NA
"11362",862,NA,NA
"11363",862,NA,NA
"11364",862,NA,NA
"11365",862,NA,NA
"11366",862,NA,NA
"11367",862,NA,NA
"11368",862,NA,NA
"11369",862,NA,NA
"11370",862,NA,NA
"11371",862,NA,NA
"11372",862,NA,NA
"11373",862,NA,NA
"11374",862,NA,NA
"11375",862,NA,NA
"11376",862,NA,NA
"11377",862,NA,NA
"11378",862,NA,NA
"11379",862,NA,NA
"11380",862,NA,NA
"11381",862,NA,NA
"11382",862,NA,NA
"11383",862,NA,NA
"11384",862,NA,NA
"11385",862,NA,NA
"11386",862,NA,NA
"11387",862,NA,NA
"11388",862,NA,NA
"11389",862,NA,NA
"11390",862,NA,NA
"11391",862,NA,NA
"11392",862,NA,NA
"11393",862,NA,NA
"11394",862,NA,NA
"11395",862,NA,NA
"11396",862,NA,NA
"11397",862,NA,NA
"11398",862,NA,NA
"11399",862,NA,NA
"11400",862,NA,NA
"11401",862,NA,NA
"11402",862,NA,NA
"11403",862,NA,NA
"11404",862,NA,NA
"11405",862,NA,NA
"11406",862,NA,NA
"11407",862,NA,NA
"11408",862,NA,NA
"11409",862,NA,NA
"11410",862,NA,NA
"11411",862,NA,NA
"11412",862,NA,NA
"11413",862,NA,NA
"11414",862,NA,NA
"11415",862,NA,NA
"11416",862,NA,NA
"11417",862,NA,NA
"11418",862,NA,NA
"11419",862,NA,NA
"11420",862,NA,NA
"11421",862,NA,NA
"11422",862,NA,NA
"11423",862,NA,NA
"11424",862,NA,NA
"11425",862,NA,NA
"11426",862,NA,NA
"11427",862,NA,NA
"11428",862,NA,NA
"11429",862,NA,NA
"11430",862,NA,NA
"11431",862,NA,NA
"11432",862,NA,NA
"11433",862,NA,NA
"11434",862,NA,NA
"11435",862,NA,NA
"11436",862,NA,NA
"11437",862,NA,NA
"11438",862,NA,NA
"11439",862,NA,NA
"11440",862,NA,NA
"11441",862,NA,NA
"11442",862,NA,NA
"11443",862,NA,NA
"11444",862,489430.5,4204426
"11445",862,489426.2,4204424.7
"11446",862,489420,4204430.2
"11447",862,NA,NA
"11448",862,NA,NA
"11449",862,NA,NA
"11450",862,NA,NA
"11451",862,NA,NA
"11452",862,NA,NA
"11453",862,NA,NA
"11454",862,NA,NA
"11455",862,NA,NA
"11456",862,NA,NA
"11457",862,NA,NA
"11458",862,NA,NA
"11459",862,NA,NA
"11460",862,NA,NA
"11461",862,NA,NA
"11462",862,NA,NA
"11463",862,NA,NA
"11464",862,NA,NA
"11465",862,NA,NA
"11466",862,NA,NA
"11467",862,489396.1,4204389.2
"11468",862,489328.4,4204316
"11469",862,489206.4,4204402.5
"11470",862,488976.5,4204595
"11471",862,488885.4,4204679.4
"11472",862,488885.4,4204679.4
"11473",862,488873.2,4204702.7
"11474",862,488981.5,4204901
"11475",862,488938.8,4205177.5
"11476",862,488779.9,4205233.1
"11477",862,488656.2,4205273.1
"11478",862,488622.4,4205479.7
"11479",862,488562.8,4205659.6
"11480",862,488556.9,4205837
"11481",862,488605.2,4205904.6
"11482",862,488660.6,4206001.1
"11483",862,488666.9,4206072.1
"11484",862,488431.7,4206134.7
"11485",862,488223.6,4206184.9
"11486",862,488172.7,4206199.4
"11487",862,487885.8,4206269.6
"11488",862,487486.5,4206361.2
"11489",862,487089.8,4206498.1
"11490",862,486674.7,4206602.1
"11491",862,486303.5,4206686.1
"11492",862,486163.1,4206716.3
"11493",862,486163.1,4206716.3
"11494",862,NA,NA
"11495",862,486141.2,4206735.4
"11496",862,486120.3,4206903.1
"11497",862,486164.7,4207217.9
"11498",862,486304,4207579.5
"11499",862,486434.4,4207887.9
"11500",862,486575.3,4208172.9
"11501",862,486588.6,4208207.2
"11502",862,486645.9,4208333.6
"11503",862,486495,4208412.6
"11504",862,486344.9,4208440.8
"11505",862,486263.3,4208503.2
"11506",862,486126.5,4208598.6
"11507",862,486060.7,4208561.1
"11508",862,485807.3,4208700.3
"11509",862,485580.2,4208828.1
"11510",862,485486.9,4208690.7
"11511",862,485326.8,4208465.8
"11512",862,485215.9,4208305.2
"11513",862,485001.5,4208178.2
"11514",862,484728.4,4208107.6
"11515",862,484685.3,4208096.6
"11516",862,484401.8,4208029.5
"11517",862,484072.5,4207967
"11518",862,483750.2,4207876.6
"11519",862,483462.1,4207800.6
"11520",862,483122.2,4207708.2
"11521",862,482970.3,4207666.2
"11522",862,482713.9,4207596.9
"11523",862,482408.1,4207516.7
"11524",862,482085.1,4207477.6
"11525",862,482005.3,4207507.8
"11526",862,481973.7,4207529
"11527",862,481818,4207745.7
"11528",862,481713.9,4207925.8
"11529",862,481499.2,4208120.5
"11530",862,481397.7,4208233.8
"11531",862,481398.1,4208433.6
"11532",862,481564,4208778.1
"11533",862,481796.4,4209117.1
"11534",862,482052.6,4209477.1
"11535",862,482337.6,4209777
"11536",862,482583.4,4210171.4
"11537",862,482861.5,4210559.3
"11538",862,482916,4210618.1
"11539",862,482995.5,4210859.6
"11540",862,483149.7,4211164.4
"11541",862,483268,4211462.6
"11542",862,483338.8,4211784.1
"11543",862,483065.5,4212020.9
"11544",862,483087.9,4212262.5
"11545",862,483073,4212265.9
"11546",862,483068.6,4212237.1
"11547",862,483066.9,4212237.1
"11548",862,NA,NA
"11549",862,NA,NA
"11550",862,NA,NA
"11551",862,NA,NA
"11552",862,NA,NA
"11553",862,NA,NA
"11554",862,NA,NA
"11555",862,NA,NA
"11556",862,NA,NA
"11557",862,NA,NA
"11558",862,NA,NA
"11559",862,NA,NA
"11560",862,NA,NA
"11561",862,NA,NA
"11562",862,NA,NA
"11563",862,NA,NA
"11564",862,NA,NA
"11565",862,NA,NA
"11566",862,NA,NA
"11567",862,NA,NA
"11568",862,NA,NA
"11569",862,NA,NA
"11570",862,NA,NA
"11571",862,NA,NA
"11572",862,NA,NA
"11573",862,NA,NA
"11574",862,NA,NA
"11575",862,NA,NA
"11576",862,NA,NA
"11577",862,NA,NA
"11578",862,NA,NA
"11579",862,NA,NA
"11580",862,NA,NA
"11581",862,NA,NA
"11582",862,NA,NA
"11583",862,NA,NA
"11584",862,NA,NA
"11585",862,NA,NA
"11586",862,NA,NA
"11587",862,NA,NA
"11588",862,NA,NA
"11589",862,NA,NA
"11590",862,NA,NA
"11591",862,NA,NA
"11592",862,NA,NA
"11593",862,NA,NA
"11594",862,NA,NA
"11595",862,NA,NA
"11596",862,NA,NA
"11597",862,NA,NA
"11598",862,NA,NA
"11599",862,NA,NA
"11600",862,NA,NA
"11601",862,NA,NA
"11602",862,NA,NA
"11603",862,NA,NA
"11604",862,NA,NA
"11605",862,NA,NA
"11606",862,NA,NA
"11607",862,NA,NA
"11608",862,NA,NA
"11609",862,NA,NA
"11610",862,NA,NA
"11611",862,NA,NA
"11612",862,NA,NA
"11613",862,NA,NA
"11614",862,NA,NA
"11615",862,NA,NA
"11616",862,NA,NA
"11617",862,NA,NA
"11618",862,NA,NA
"11619",862,NA,NA
"11620",862,NA,NA
"11621",862,483067.8,4212237.1
"11622",862,483050.3,4212256.2
"11623",862,NA,NA
"11624",862,NA,NA
"11625",862,NA,NA
"11626",862,NA,NA
"11627",862,NA,NA
"11628",862,NA,NA
"11629",862,NA,NA
"11630",862,NA,NA
"11631",862,NA,NA
"11632",862,NA,NA
"11633",862,NA,NA
"11634",862,NA,NA
"11635",862,NA,NA
"11636",862,NA,NA
"11637",862,NA,NA
"11638",862,NA,NA
"11639",862,NA,NA
"11640",862,NA,NA
"11641",862,NA,NA
"11642",862,NA,NA
"11643",862,NA,NA
"11644",862,NA,NA
"11645",862,NA,NA
"11646",862,483044,4212231.7
"11647",862,483029.1,4212228.3
"11648",862,483039.7,4212227
"11649",862,483032.6,4212227
"11650",862,NA,NA
"11651",862,NA,NA
"11652",862,NA,NA
"11653",862,NA,NA
"11654",862,NA,NA
"11655",862,NA,NA
"11656",862,NA,NA
"11657",862,NA,NA
"11658",862,NA,NA
"11659",862,NA,NA
"11660",862,NA,NA
"11661",862,NA,NA
"11662",862,NA,NA
"11663",862,NA,NA
"11664",862,NA,NA
"11665",862,NA,NA
"11666",862,NA,NA
"11667",862,NA,NA
"11668",862,NA,NA
"11669",862,NA,NA
"11670",862,NA,NA
"11671",862,NA,NA
"11672",862,NA,NA
"11673",862,NA,NA
"11674",862,NA,NA
"11675",862,NA,NA
"11676",862,NA,NA
"11677",862,NA,NA
"11678",862,NA,NA
"11679",862,NA,NA
"11680",862,NA,NA
"11681",862,NA,NA
"11682",862,NA,NA
"11683",862,NA,NA
"11684",862,NA,NA
"11685",862,NA,NA
"11686",862,NA,NA
"11687",862,NA,NA
"11688",862,NA,NA
"11689",862,NA,NA
"11690",862,NA,NA
"11691",862,NA,NA
"11692",862,NA,NA
"11693",862,NA,NA
"11694",862,NA,NA
"11695",862,NA,NA
"11696",862,NA,NA
"11697",862,NA,NA
"11698",862,NA,NA
"11699",862,NA,NA
"11700",862,NA,NA
"11701",862,NA,NA
"11702",862,NA,NA
"11703",862,NA,NA
"11704",862,NA,NA
"11705",862,NA,NA
"11706",862,NA,NA
"11707",862,NA,NA
"11708",862,NA,NA
"11709",862,NA,NA
"11710",862,NA,NA
"11711",862,483015.9,4212237.2
"11712",862,483015.9,4212239.4
"11713",862,483018.6,4212237.2
"11714",862,NA,NA
"11715",862,NA,NA
"11716",862,NA,NA
"11717",862,NA,NA
"11718",862,NA,NA
"11719",862,NA,NA
"11720",862,NA,NA
"11721",862,NA,NA
"11722",862,NA,NA
"11723",862,NA,NA
"11724",862,NA,NA
"11725",862,NA,NA
"11726",862,NA,NA
"11727",862,NA,NA
"11728",862,NA,NA
"11729",862,NA,NA
"11730",862,NA,NA
"11731",862,NA,NA
"11732",862,NA,NA
"11733",862,NA,NA
"11734",862,NA,NA
"11735",862,483032.6,4212228.3
"11736",862,483032.6,4212228.3
"11737",862,483053.8,4212250.3
"11738",862,483059.9,4212251.5
"11739",862,483063.5,4212247.3
"11740",862,NA,NA
"11741",862,483056.3,4212172
"11742",862,483041.9,4212022.2
"11743",862,483231.9,4211835.6
"11744",862,483296.3,4211576.8
"11745",862,483131.5,4211152.2
"11746",862,482969.2,4210789.8
"11747",862,482950.7,4210715.3
"11748",862,482850.3,4210569.1
"11749",862,482676.9,4210334.1
"11750",862,482554.6,4210175.7
"11751",862,482795.7,4210074
"11752",862,483042.8,4209937.2
"11753",862,483077.1,4210032.4
"11754",862,483091.5,4210171.2
"11755",862,483117.6,4210497.4
"11756",862,483254.4,4210472.6
"11757",862,483513.9,4210345.5
"11758",862,483726,4210177.5
"11759",862,483884.5,4210023.1
"11760",862,484004.6,4209992.8
"11761",862,484074,4210023.6
"11762",862,484237.2,4210041.1
"11763",862,484323.3,4210103.1
"11764",862,484549,4210244.9
"11765",862,484814.3,4210409.9
"11766",862,484854.6,4210409.8
"11767",862,484898.1,4210221
"11768",862,484947,4210031.3
"11769",862,484957.5,4209988.1
"11770",862,484895.1,4209919.2
"11771",862,484835.2,4209860.5
"11772",862,484778.9,4209803
"11773",862,484733.1,4209755.3
"11774",862,484711.9,4209732
"11775",862,484639.8,4209660.2
"11776",862,484693.3,4209600
"11777",862,484699.5,4209593.2
"11778",862,484696.8,4209570
"11779",862,484757.3,4209534.3
"11780",862,484878.2,4209419.8
"11781",862,484999.2,4209308.7
"11782",862,485104.3,4209206.5
"11783",862,485180.5,4209131.9
"11784",862,485323.4,4209022.8
"11785",862,485483.8,4208904.9
"11786",862,485516,4208771.5
"11787",862,485523.7,4208697
"11788",862,485712.2,4208596.8
"11789",862,485957.7,4208452
"11790",862,486065.8,4208490.8
"11791",862,486272.6,4208369.4
"11792",862,486583.2,4208310
"11793",862,486591.1,4208306.6
"11794",862,486597.2,4208267.7
"11795",862,486505.6,4208041.4
"11796",862,486420.1,4207873.9
"11797",862,486566.7,4207821.6
"11798",862,486731.8,4207849.3
"11799",862,486729.1,4207850.6
"11800",862,486729.2,4207851.8
"11801",862,NA,NA
"11802",862,NA,NA
"11803",862,NA,NA
"11804",862,NA,NA
"11805",862,NA,NA
"11806",862,NA,NA
"11807",862,NA,NA
"11808",862,NA,NA
"11809",862,NA,NA
"11810",862,NA,NA
"11811",862,NA,NA
"11812",862,NA,NA
"11813",862,NA,NA
"11814",862,NA,NA
"11815",862,NA,NA
"11816",862,NA,NA
"11817",862,NA,NA
"11818",862,486821,4207591
"11819",862,487012.3,4207049.3
"11820",862,487098.1,4206857
