"","time","oid","x","y"
"8542",2002-09-13 08:26:30,862,NA,NA
"8543",2002-09-13 08:27:00,862,NA,NA
"8544",2002-09-13 08:27:30,862,NA,NA
"8545",2002-09-13 08:28:00,862,NA,NA
"8546",2002-09-13 08:28:30,862,NA,NA
"8547",2002-09-13 08:29:00,862,NA,NA
"8548",2002-09-13 08:29:30,862,NA,NA
"8549",2002-09-13 08:30:00,862,NA,NA
"8550",2002-09-13 08:30:30,862,NA,NA
"8551",2002-09-13 08:31:00,862,NA,NA
"8552",2002-09-13 08:31:30,862,NA,NA
"8553",2002-09-13 08:32:00,862,NA,NA
"8554",2002-09-13 08:32:30,862,NA,NA
"8555",2002-09-13 08:33:00,862,NA,NA
"8556",2002-09-13 08:33:30,862,NA,NA
"8557",2002-09-13 08:34:00,862,NA,NA
"8558",2002-09-13 08:34:30,862,NA,NA
"8559",2002-09-13 08:35:00,862,NA,NA
"8560",2002-09-13 08:35:30,862,NA,NA
"8561",2002-09-13 08:36:00,862,NA,NA
"8562",2002-09-13 08:36:30,862,NA,NA
"8563",2002-09-13 08:37:00,862,NA,NA
"8564",2002-09-13 08:37:30,862,NA,NA
"8565",2002-09-13 08:38:00,862,NA,NA
"8566",2002-09-13 08:38:30,862,NA,NA
"8567",2002-09-13 08:39:00,862,NA,NA
"8568",2002-09-13 08:39:30,862,NA,NA
"8569",2002-09-13 08:40:00,862,NA,NA
"8570",2002-09-13 08:40:30,862,NA,NA
"8571",2002-09-13 08:41:00,862,NA,NA
"8572",2002-09-13 08:41:30,862,NA,NA
"8573",2002-09-13 08:42:00,862,NA,NA
"8574",2002-09-13 08:42:30,862,NA,NA
"8575",2002-09-13 08:43:00,862,NA,NA
"8576",2002-09-13 08:43:30,862,NA,NA
"8577",2002-09-13 08:44:00,862,NA,NA
"8578",2002-09-13 08:44:30,862,NA,NA
"8579",2002-09-13 08:45:00,862,NA,NA
"8580",2002-09-13 08:45:30,862,NA,NA
"8581",2002-09-13 08:46:00,862,NA,NA
"8582",2002-09-13 08:46:30,862,NA,NA
"8583",2002-09-13 08:47:00,862,NA,NA
"8584",2002-09-13 08:47:30,862,NA,NA
"8585",2002-09-13 08:48:00,862,NA,NA
"8586",2002-09-13 08:48:30,862,NA,NA
"8587",2002-09-13 08:49:00,862,NA,NA
"8588",2002-09-13 08:49:30,862,NA,NA
"8589",2002-09-13 08:50:00,862,NA,NA
"8590",2002-09-13 08:50:30,862,NA,NA
"8591",2002-09-13 08:51:00,862,NA,NA
"8592",2002-09-13 08:51:30,862,NA,NA
"8593",2002-09-13 08:52:00,862,NA,NA
"8594",2002-09-13 08:52:30,862,NA,NA
"8595",2002-09-13 08:53:00,862,NA,NA
"8596",2002-09-13 08:53:30,862,NA,NA
"8597",2002-09-13 08:54:00,862,NA,NA
"8598",2002-09-13 08:54:30,862,NA,NA
"8599",2002-09-13 08:55:00,862,NA,NA
"8600",2002-09-13 08:55:30,862,NA,NA
"8601",2002-09-13 08:56:00,862,NA,NA
"8602",2002-09-13 08:56:30,862,NA,NA
"8603",2002-09-13 08:57:00,862,NA,NA
"8604",2002-09-13 08:57:30,862,NA,NA
"8605",2002-09-13 08:58:00,862,NA,NA
"8606",2002-09-13 08:58:30,862,NA,NA
"8607",2002-09-13 08:59:00,862,NA,NA
"8608",2002-09-13 08:59:30,862,NA,NA
"8609",2002-09-13 09:00:00,862,NA,NA
"8610",2002-09-13 09:00:30,862,NA,NA
"8611",2002-09-13 09:01:00,862,NA,NA
"8612",2002-09-13 09:01:30,862,NA,NA
"8613",2002-09-13 09:02:00,862,NA,NA
"8614",2002-09-13 09:02:30,862,NA,NA
"8615",2002-09-13 09:03:00,862,NA,NA
"8616",2002-09-13 09:03:30,862,NA,NA
"8617",2002-09-13 09:04:00,862,NA,NA
"8618",2002-09-13 09:04:30,862,NA,NA
"8619",2002-09-13 09:05:00,862,NA,NA
"8620",2002-09-13 09:05:30,862,NA,NA
"8621",2002-09-13 09:06:00,862,NA,NA
"8622",2002-09-13 09:06:30,862,NA,NA
"8623",2002-09-13 09:07:00,862,NA,NA
"8624",2002-09-13 09:07:30,862,NA,NA
"8625",2002-09-13 09:08:00,862,NA,NA
"8626",2002-09-13 09:08:30,862,NA,NA
"8627",2002-09-13 09:09:00,862,NA,NA
"8628",2002-09-13 09:09:30,862,NA,NA
"8629",2002-09-13 09:10:00,862,NA,NA
"8630",2002-09-13 09:10:30,862,NA,NA
"8631",2002-09-13 09:11:00,862,NA,NA
"8632",2002-09-13 09:11:30,862,NA,NA
"8633",2002-09-13 09:12:00,862,NA,NA
"8634",2002-09-13 09:12:30,862,NA,NA
"8635",2002-09-13 09:13:00,862,NA,NA
"8636",2002-09-13 09:13:30,862,NA,NA
"8637",2002-09-13 09:14:00,862,NA,NA
"8638",2002-09-13 09:14:30,862,NA,NA
"8639",2002-09-13 09:15:00,862,NA,NA
"8640",2002-09-13 09:15:30,862,NA,NA
"8641",2002-09-13 09:16:00,862,NA,NA
"8642",2002-09-13 09:16:30,862,NA,NA
"8643",2002-09-13 09:17:00,862,NA,NA
"8644",2002-09-13 09:17:30,862,NA,NA
"8645",2002-09-13 09:18:00,862,NA,NA
"8646",2002-09-13 09:18:30,862,NA,NA
"8647",2002-09-13 09:19:00,862,NA,NA
"8648",2002-09-13 09:19:30,862,NA,NA
"8649",2002-09-13 09:20:00,862,NA,NA
"8650",2002-09-13 09:20:30,862,NA,NA
"8651",2002-09-13 09:21:00,862,NA,NA
"8652",2002-09-13 09:21:30,862,NA,NA
"8653",2002-09-13 09:22:00,862,NA,NA
"8654",2002-09-13 09:22:30,862,NA,NA
"8655",2002-09-13 09:23:00,862,NA,NA
"8656",2002-09-13 09:23:30,862,NA,NA
"8657",2002-09-13 09:24:00,862,NA,NA
"8658",2002-09-13 09:24:30,862,NA,NA
"8659",2002-09-13 09:25:00,862,NA,NA
"8660",2002-09-13 09:25:30,862,NA,NA
"8661",2002-09-13 09:26:00,862,NA,NA
"8662",2002-09-13 09:26:30,862,NA,NA
"8663",2002-09-13 09:27:00,862,NA,NA
"8664",2002-09-13 09:27:30,862,NA,NA
"8665",2002-09-13 09:28:00,862,NA,NA
"8666",2002-09-13 09:28:30,862,NA,NA
"8667",2002-09-13 09:29:00,862,NA,NA
"8668",2002-09-13 09:29:30,862,NA,NA
"8669",2002-09-13 09:30:00,862,NA,NA
"8670",2002-09-13 09:30:30,862,NA,NA
"8671",2002-09-13 09:31:00,862,NA,NA
"8672",2002-09-13 09:31:30,862,NA,NA
"8673",2002-09-13 09:32:00,862,NA,NA
"8674",2002-09-13 09:32:30,862,NA,NA
"8675",2002-09-13 09:33:00,862,NA,NA
"8676",2002-09-13 09:33:30,862,NA,NA
"8677",2002-09-13 09:34:00,862,NA,NA
"8678",2002-09-13 09:34:30,862,NA,NA
"8679",2002-09-13 09:35:00,862,NA,NA
"8680",2002-09-13 09:35:30,862,NA,NA
"8681",2002-09-13 09:36:00,862,NA,NA
"8682",2002-09-13 09:36:30,862,NA,NA
"8683",2002-09-13 09:37:00,862,NA,NA
"8684",2002-09-13 09:37:30,862,NA,NA
"8685",2002-09-13 09:38:00,862,NA,NA
"8686",2002-09-13 09:38:30,862,NA,NA
"8687",2002-09-13 09:39:00,862,NA,NA
"8688",2002-09-13 09:39:30,862,NA,NA
"8689",2002-09-13 09:40:00,862,NA,NA
"8690",2002-09-13 09:40:30,862,NA,NA
"8691",2002-09-13 09:41:00,862,NA,NA
"8692",2002-09-13 09:41:30,862,NA,NA
"8693",2002-09-13 09:42:00,862,NA,NA
"8694",2002-09-13 09:42:30,862,NA,NA
"8695",2002-09-13 09:43:00,862,NA,NA
"8696",2002-09-13 09:43:30,862,NA,NA
"8697",2002-09-13 09:44:00,862,NA,NA
"8698",2002-09-13 09:44:30,862,NA,NA
"8699",2002-09-13 09:45:00,862,NA,NA
"8700",2002-09-13 09:45:30,862,NA,NA
"8701",2002-09-13 09:46:00,862,NA,NA
"8702",2002-09-13 09:46:30,862,NA,NA
"8703",2002-09-13 09:47:00,862,NA,NA
"8704",2002-09-13 09:47:30,862,NA,NA
"8705",2002-09-13 09:48:00,862,NA,NA
"8706",2002-09-13 09:48:30,862,NA,NA
"8707",2002-09-13 09:49:00,862,NA,NA
"8708",2002-09-13 09:49:30,862,NA,NA
"8709",2002-09-13 09:50:00,862,NA,NA
"8710",2002-09-13 09:50:30,862,NA,NA
"8711",2002-09-13 09:51:00,862,NA,NA
"8712",2002-09-13 09:51:30,862,NA,NA
"8713",2002-09-13 09:52:00,862,NA,NA
"8714",2002-09-13 09:52:30,862,NA,NA
"8715",2002-09-13 09:53:00,862,NA,NA
"8716",2002-09-13 09:53:30,862,NA,NA
"8717",2002-09-13 09:54:00,862,NA,NA
"8718",2002-09-13 09:54:30,862,NA,NA
"8719",2002-09-13 09:55:00,862,NA,NA
"8720",2002-09-13 09:55:30,862,NA,NA
"8721",2002-09-13 09:56:00,862,NA,NA
"8722",2002-09-13 09:56:30,862,NA,NA
"8723",2002-09-13 09:57:00,862,NA,NA
"8724",2002-09-13 09:57:30,862,NA,NA
"8725",2002-09-13 09:58:00,862,NA,NA
"8726",2002-09-13 09:58:30,862,NA,NA
"8727",2002-09-13 09:59:00,862,NA,NA
"8728",2002-09-13 09:59:30,862,NA,NA
"8729",2002-09-13 10:00:00,862,NA,NA
"8730",2002-09-13 10:00:30,862,NA,NA
"8731",2002-09-13 10:01:00,862,NA,NA
"8732",2002-09-13 10:01:30,862,NA,NA
"8733",2002-09-13 10:02:00,862,NA,NA
"8734",2002-09-13 10:02:30,862,NA,NA
"8735",2002-09-13 10:03:00,862,NA,NA
"8736",2002-09-13 10:03:30,862,NA,NA
"8737",2002-09-13 10:04:00,862,NA,NA
"8738",2002-09-13 10:04:30,862,NA,NA
"8739",2002-09-13 10:05:00,862,NA,NA
"8740",2002-09-13 10:05:30,862,NA,NA
"8741",2002-09-13 10:06:00,862,NA,NA
"8742",2002-09-13 10:06:30,862,NA,NA
"8743",2002-09-13 10:07:00,862,NA,NA
"8744",2002-09-13 10:07:30,862,NA,NA
"8745",2002-09-13 10:08:00,862,NA,NA
"8746",2002-09-13 10:08:30,862,NA,NA
"8747",2002-09-13 10:09:00,862,NA,NA
"8748",2002-09-13 10:09:30,862,NA,NA
"8749",2002-09-13 10:10:00,862,NA,NA
"8750",2002-09-13 10:10:30,862,NA,NA
"8751",2002-09-13 10:11:00,862,NA,NA
"8752",2002-09-13 10:11:30,862,NA,NA
"8753",2002-09-13 10:12:00,862,NA,NA
"8754",2002-09-13 10:12:30,862,NA,NA
"8755",2002-09-13 10:13:00,862,NA,NA
"8756",2002-09-13 10:13:30,862,NA,NA
"8757",2002-09-13 10:14:00,862,NA,NA
"8758",2002-09-13 10:14:30,862,NA,NA
"8759",2002-09-13 10:15:00,862,NA,NA
"8760",2002-09-13 10:15:30,862,NA,NA
"8761",2002-09-13 10:16:00,862,NA,NA
"8762",2002-09-13 10:16:30,862,NA,NA
"8763",2002-09-13 10:17:00,862,NA,NA
"8764",2002-09-13 10:17:30,862,NA,NA
"8765",2002-09-13 10:18:00,862,NA,NA
"8766",2002-09-13 10:18:30,862,NA,NA
"8767",2002-09-13 10:19:00,862,NA,NA
"8768",2002-09-13 10:19:30,862,NA,NA
"8769",2002-09-13 10:20:00,862,NA,NA
"8770",2002-09-13 10:20:30,862,NA,NA
"8771",2002-09-13 10:21:00,862,NA,NA
"8772",2002-09-13 10:21:30,862,NA,NA
"8773",2002-09-13 10:22:00,862,NA,NA
"8774",2002-09-13 10:22:30,862,NA,NA
"8775",2002-09-13 10:23:00,862,NA,NA
"8776",2002-09-13 10:23:30,862,NA,NA
"8777",2002-09-13 10:24:00,862,NA,NA
"8778",2002-09-13 10:24:30,862,NA,NA
"8779",2002-09-13 10:25:00,862,NA,NA
"8780",2002-09-13 10:25:30,862,NA,NA
"8781",2002-09-13 10:26:00,862,NA,NA
"8782",2002-09-13 10:26:30,862,NA,NA
"8783",2002-09-13 10:27:00,862,NA,NA
"8784",2002-09-13 10:27:30,862,NA,NA
"8785",2002-09-13 10:28:00,862,NA,NA
"8786",2002-09-13 10:28:30,862,NA,NA
"8787",2002-09-13 10:29:00,862,NA,NA
"8788",2002-09-13 10:29:30,862,NA,NA
"8789",2002-09-13 10:30:00,862,NA,NA
"8790",2002-09-13 10:30:30,862,NA,NA
"8791",2002-09-13 10:31:00,862,NA,NA
"8792",2002-09-13 10:31:30,862,NA,NA
"8793",2002-09-13 10:32:00,862,NA,NA
"8794",2002-09-13 10:32:30,862,NA,NA
"8795",2002-09-13 10:33:00,862,NA,NA
"8796",2002-09-13 10:33:30,862,NA,NA
"8797",2002-09-13 10:34:00,862,NA,NA
"8798",2002-09-13 10:34:30,862,NA,NA
"8799",2002-09-13 10:35:00,862,NA,NA
"8800",2002-09-13 10:35:30,862,NA,NA
"8801",2002-09-13 10:36:00,862,NA,NA
"8802",2002-09-13 10:36:30,862,NA,NA
"8803",2002-09-13 10:37:00,862,NA,NA
"8804",2002-09-13 10:37:30,862,NA,NA
"8805",2002-09-13 10:38:00,862,NA,NA
"8806",2002-09-13 10:38:30,862,NA,NA
"8807",2002-09-13 10:39:00,862,NA,NA
"8808",2002-09-13 10:39:30,862,NA,NA
"8809",2002-09-13 10:40:00,862,NA,NA
"8810",2002-09-13 10:40:30,862,NA,NA
"8811",2002-09-13 10:41:00,862,NA,NA
"8812",2002-09-13 10:41:30,862,NA,NA
"8813",2002-09-13 10:42:00,862,NA,NA
"8814",2002-09-13 10:42:30,862,NA,NA
"8815",2002-09-13 10:43:00,862,NA,NA
"8816",2002-09-13 10:43:30,862,NA,NA
"8817",2002-09-13 10:44:00,862,NA,NA
"8818",2002-09-13 10:44:30,862,NA,NA
"8819",2002-09-13 10:45:00,862,NA,NA
"8820",2002-09-13 10:45:30,862,NA,NA
"8821",2002-09-13 10:46:00,862,NA,NA
"8822",2002-09-13 10:46:30,862,NA,NA
"8823",2002-09-13 10:47:00,862,NA,NA
"8824",2002-09-13 10:47:30,862,NA,NA
"8825",2002-09-13 10:48:00,862,NA,NA
"8826",2002-09-13 10:48:30,862,NA,NA
"8827",2002-09-13 10:49:00,862,NA,NA
"8828",2002-09-13 10:49:30,862,NA,NA
"8829",2002-09-13 10:50:00,862,NA,NA
"8830",2002-09-13 10:50:30,862,NA,NA
"8831",2002-09-13 10:51:00,862,NA,NA
"8832",2002-09-13 10:51:30,862,NA,NA
"8833",2002-09-13 10:52:00,862,NA,NA
"8834",2002-09-13 10:52:30,862,NA,NA
"8835",2002-09-13 10:53:00,862,NA,NA
"8836",2002-09-13 10:53:30,862,NA,NA
"8837",2002-09-13 10:54:00,862,NA,NA
"8838",2002-09-13 10:54:30,862,NA,NA
"8839",2002-09-13 10:55:00,862,NA,NA
"8840",2002-09-13 10:55:30,862,NA,NA
"8841",2002-09-13 10:56:00,862,NA,NA
"8842",2002-09-13 10:56:30,862,NA,NA
"8843",2002-09-13 10:57:00,862,NA,NA
"8844",2002-09-13 10:57:30,862,NA,NA
"8845",2002-09-13 10:58:00,862,NA,NA
"8846",2002-09-13 10:58:30,862,NA,NA
"8847",2002-09-13 10:59:00,862,NA,NA
"8848",2002-09-13 10:59:30,862,NA,NA
"8849",2002-09-13 11:00:00,862,NA,NA
"8850",2002-09-13 11:00:30,862,NA,NA
"8851",2002-09-13 11:01:00,862,NA,NA
"8852",2002-09-13 11:01:30,862,NA,NA
"8853",2002-09-13 11:02:00,862,NA,NA
"8854",2002-09-13 11:02:30,862,NA,NA
"8855",2002-09-13 11:03:00,862,NA,NA
"8856",2002-09-13 11:03:30,862,NA,NA
"8857",2002-09-13 11:04:00,862,NA,NA
"8858",2002-09-13 11:04:30,862,NA,NA
"8859",2002-09-13 11:05:00,862,NA,NA
"8860",2002-09-13 11:05:30,862,NA,NA
"8861",2002-09-13 11:06:00,862,NA,NA
"8862",2002-09-13 11:06:30,862,NA,NA
"8863",2002-09-13 11:07:00,862,NA,NA
"8864",2002-09-13 11:07:30,862,NA,NA
"8865",2002-09-13 11:08:00,862,NA,NA
"8866",2002-09-13 11:08:30,862,NA,NA
"8867",2002-09-13 11:09:00,862,NA,NA
"8868",2002-09-13 11:09:30,862,NA,NA
"8869",2002-09-13 11:10:00,862,NA,NA
"8870",2002-09-13 11:10:30,862,NA,NA
"8871",2002-09-13 11:11:00,862,NA,NA
"8872",2002-09-13 11:11:30,862,NA,NA
"8873",2002-09-13 11:12:00,862,NA,NA
"8874",2002-09-13 11:12:30,862,NA,NA
"8875",2002-09-13 11:13:00,862,NA,NA
"8876",2002-09-13 11:13:30,862,NA,NA
"8877",2002-09-13 11:14:00,862,NA,NA
"8878",2002-09-13 11:14:30,862,NA,NA
"8879",2002-09-13 11:15:00,862,NA,NA
"8880",2002-09-13 11:15:30,862,NA,NA
"8881",2002-09-13 11:16:00,862,NA,NA
"8882",2002-09-13 11:16:30,862,NA,NA
"8883",2002-09-13 11:17:00,862,NA,NA
"8884",2002-09-13 11:17:30,862,NA,NA
"8885",2002-09-13 11:18:00,862,NA,NA
"8886",2002-09-13 11:18:30,862,NA,NA
"8887",2002-09-13 11:19:00,862,NA,NA
"8888",2002-09-13 11:19:30,862,NA,NA
"8889",2002-09-13 11:20:00,862,NA,NA
"8890",2002-09-13 11:20:30,862,NA,NA
"8891",2002-09-13 11:21:00,862,NA,NA
"8892",2002-09-13 11:21:30,862,NA,NA
"8893",2002-09-13 11:22:00,862,NA,NA
"8894",2002-09-13 11:22:30,862,NA,NA
"8895",2002-09-13 11:23:00,862,NA,NA
"8896",2002-09-13 11:23:30,862,NA,NA
"8897",2002-09-13 11:24:00,862,NA,NA
"8898",2002-09-13 11:24:30,862,NA,NA
"8899",2002-09-13 11:25:00,862,NA,NA
"8900",2002-09-13 11:25:30,862,NA,NA
"8901",2002-09-13 11:26:00,862,NA,NA
"8902",2002-09-13 11:26:30,862,NA,NA
"8903",2002-09-13 11:27:00,862,NA,NA
"8904",2002-09-13 11:27:30,862,NA,NA
"8905",2002-09-13 11:28:00,862,NA,NA
"8906",2002-09-13 11:28:30,862,NA,NA
"8907",2002-09-13 11:29:00,862,NA,NA
"8908",2002-09-13 11:29:30,862,NA,NA
"8909",2002-09-13 11:30:00,862,NA,NA
"8910",2002-09-13 11:30:30,862,NA,NA
"8911",2002-09-13 11:31:00,862,NA,NA
"8912",2002-09-13 11:31:30,862,NA,NA
"8913",2002-09-13 11:32:00,862,NA,NA
"8914",2002-09-13 11:32:30,862,NA,NA
"8915",2002-09-13 11:33:00,862,NA,NA
"8916",2002-09-13 11:33:30,862,NA,NA
"8917",2002-09-13 11:34:00,862,NA,NA
"8918",2002-09-13 11:34:30,862,NA,NA
"8919",2002-09-13 11:35:00,862,NA,NA
"8920",2002-09-13 11:35:30,862,NA,NA
"8921",2002-09-13 11:36:00,862,NA,NA
"8922",2002-09-13 11:36:30,862,NA,NA
"8923",2002-09-13 11:37:00,862,NA,NA
"8924",2002-09-13 11:37:30,862,NA,NA
"8925",2002-09-13 11:38:00,862,NA,NA
"8926",2002-09-13 11:38:30,862,NA,NA
"8927",2002-09-13 11:39:00,862,NA,NA
"8928",2002-09-13 11:39:30,862,NA,NA
"8929",2002-09-13 11:40:00,862,NA,NA
"8930",2002-09-13 11:40:30,862,NA,NA
"8931",2002-09-13 11:41:00,862,NA,NA
"8932",2002-09-13 11:41:30,862,NA,NA
"8933",2002-09-13 11:42:00,862,NA,NA
"8934",2002-09-13 11:42:30,862,NA,NA
"8935",2002-09-13 11:43:00,862,NA,NA
"8936",2002-09-13 11:43:30,862,NA,NA
"8937",2002-09-13 11:44:00,862,NA,NA
"8938",2002-09-13 11:44:30,862,NA,NA
"8939",2002-09-13 11:45:00,862,NA,NA
"8940",2002-09-13 11:45:30,862,NA,NA
"8941",2002-09-13 11:46:00,862,NA,NA
"8942",2002-09-13 11:46:30,862,NA,NA
"8943",2002-09-13 11:47:00,862,NA,NA
"8944",2002-09-13 11:47:30,862,NA,NA
"8945",2002-09-13 11:48:00,862,NA,NA
"8946",2002-09-13 11:48:30,862,NA,NA
"8947",2002-09-13 11:49:00,862,NA,NA
"8948",2002-09-13 11:49:30,862,NA,NA
"8949",2002-09-13 11:50:00,862,NA,NA
"8950",2002-09-13 11:50:30,862,NA,NA
"8951",2002-09-13 11:51:00,862,NA,NA
"8952",2002-09-13 11:51:30,862,NA,NA
"8953",2002-09-13 11:52:00,862,NA,NA
"8954",2002-09-13 11:52:30,862,NA,NA
"8955",2002-09-13 11:53:00,862,NA,NA
"8956",2002-09-13 11:53:30,862,NA,NA
"8957",2002-09-13 11:54:00,862,NA,NA
"8958",2002-09-13 11:54:30,862,NA,NA
"8959",2002-09-13 11:55:00,862,NA,NA
"8960",2002-09-13 11:55:30,862,NA,NA
"8961",2002-09-13 11:56:00,862,NA,NA
"8962",2002-09-13 11:56:30,862,NA,NA
"8963",2002-09-13 11:57:00,862,NA,NA
"8964",2002-09-13 11:57:30,862,NA,NA
"8965",2002-09-13 11:58:00,862,NA,NA
"8966",2002-09-13 11:58:30,862,NA,NA
"8967",2002-09-13 11:59:00,862,NA,NA
"8968",2002-09-13 11:59:30,862,NA,NA
"8969",2002-09-13 12:00:00,862,NA,NA
"8970",2002-09-13 12:00:30,862,NA,NA
"8971",2002-09-13 12:01:00,862,NA,NA
"8972",2002-09-13 12:01:30,862,NA,NA
"8973",2002-09-13 12:02:00,862,NA,NA
"8974",2002-09-13 12:02:30,862,NA,NA
"8975",2002-09-13 12:03:00,862,NA,NA
"8976",2002-09-13 12:03:30,862,NA,NA
"8977",2002-09-13 12:04:00,862,NA,NA
"8978",2002-09-13 12:04:30,862,NA,NA
"8979",2002-09-13 12:05:00,862,NA,NA
"8980",2002-09-13 12:05:30,862,NA,NA
"8981",2002-09-13 12:06:00,862,NA,NA
"8982",2002-09-13 12:06:30,862,NA,NA
"8983",2002-09-13 12:07:00,862,NA,NA
"8984",2002-09-13 12:07:30,862,NA,NA
"8985",2002-09-13 12:08:00,862,NA,NA
"8986",2002-09-13 12:08:30,862,NA,NA
"8987",2002-09-13 12:09:00,862,NA,NA
"8988",2002-09-13 12:09:30,862,NA,NA
"8989",2002-09-13 12:10:00,862,NA,NA
"8990",2002-09-13 12:10:30,862,NA,NA
"8991",2002-09-13 12:11:00,862,NA,NA
"8992",2002-09-13 12:11:30,862,NA,NA
"8993",2002-09-13 12:12:00,862,NA,NA
"8994",2002-09-13 12:12:30,862,NA,NA
"8995",2002-09-13 12:13:00,862,NA,NA
"8996",2002-09-13 12:13:30,862,NA,NA
"8997",2002-09-13 12:14:00,862,NA,NA
"8998",2002-09-13 12:14:30,862,NA,NA
"8999",2002-09-13 12:15:00,862,NA,NA
"9000",2002-09-13 12:15:30,862,NA,NA
"9001",2002-09-13 12:16:00,862,NA,NA
"9002",2002-09-13 12:16:30,862,NA,NA
"9003",2002-09-13 12:17:00,862,NA,NA
"9004",2002-09-13 12:17:30,862,NA,NA
"9005",2002-09-13 12:18:00,862,NA,NA
"9006",2002-09-13 12:18:30,862,NA,NA
"9007",2002-09-13 12:19:00,862,NA,NA
"9008",2002-09-13 12:19:30,862,NA,NA
"9009",2002-09-13 12:20:00,862,NA,NA
"9010",2002-09-13 12:20:30,862,NA,NA
"9011",2002-09-13 12:21:00,862,NA,NA
"9012",2002-09-13 12:21:30,862,NA,NA
"9013",2002-09-13 12:22:00,862,NA,NA
"9014",2002-09-13 12:22:30,862,NA,NA
"9015",2002-09-13 12:23:00,862,NA,NA
"9016",2002-09-13 12:23:30,862,NA,NA
"9017",2002-09-13 12:24:00,862,NA,NA
"9018",2002-09-13 12:24:30,862,NA,NA
"9019",2002-09-13 12:25:00,862,NA,NA
"9020",2002-09-13 12:25:30,862,NA,NA
"9021",2002-09-13 12:26:00,862,NA,NA
"9022",2002-09-13 12:26:30,862,NA,NA
"9023",2002-09-13 12:27:00,862,NA,NA
"9024",2002-09-13 12:27:30,862,NA,NA
"9025",2002-09-13 12:28:00,862,NA,NA
"9026",2002-09-13 12:28:30,862,NA,NA
"9027",2002-09-13 12:29:00,862,NA,NA
"9028",2002-09-13 12:29:30,862,NA,NA
"9029",2002-09-13 12:30:00,862,NA,NA
"9030",2002-09-13 12:30:30,862,NA,NA
"9031",2002-09-13 12:31:00,862,NA,NA
"9032",2002-09-13 12:31:30,862,NA,NA
"9033",2002-09-13 12:32:00,862,NA,NA
"9034",2002-09-13 12:32:30,862,NA,NA
"9035",2002-09-13 12:33:00,862,NA,NA
"9036",2002-09-13 12:33:30,862,NA,NA
"9037",2002-09-13 12:34:00,862,NA,NA
"9038",2002-09-13 12:34:30,862,NA,NA
"9039",2002-09-13 12:35:00,862,NA,NA
"9040",2002-09-13 12:35:30,862,NA,NA
"9041",2002-09-13 12:36:00,862,NA,NA
"9042",2002-09-13 12:36:30,862,NA,NA
"9043",2002-09-13 12:37:00,862,NA,NA
"9044",2002-09-13 12:37:30,862,NA,NA
"9045",2002-09-13 12:38:00,862,NA,NA
"9046",2002-09-13 12:38:30,862,NA,NA
"9047",2002-09-13 12:39:00,862,NA,NA
"9048",2002-09-13 12:39:30,862,NA,NA
"9049",2002-09-13 12:40:00,862,NA,NA
"9050",2002-09-13 12:40:30,862,NA,NA
"9051",2002-09-13 12:41:00,862,NA,NA
"9052",2002-09-13 12:41:30,862,NA,NA
"9053",2002-09-13 12:42:00,862,NA,NA
"9054",2002-09-13 12:42:30,862,NA,NA
"9055",2002-09-13 12:43:00,862,NA,NA
"9056",2002-09-13 12:43:30,862,NA,NA
"9057",2002-09-13 12:44:00,862,NA,NA
"9058",2002-09-13 12:44:30,862,NA,NA
"9059",2002-09-13 12:45:00,862,NA,NA
"9060",2002-09-13 12:45:30,862,NA,NA
"9061",2002-09-13 12:46:00,862,NA,NA
"9062",2002-09-13 12:46:30,862,NA,NA
"9063",2002-09-13 12:47:00,862,NA,NA
"9064",2002-09-13 12:47:30,862,NA,NA
"9065",2002-09-13 12:48:00,862,NA,NA
"9066",2002-09-13 12:48:30,862,NA,NA
"9067",2002-09-13 12:49:00,862,NA,NA
"9068",2002-09-13 12:49:30,862,NA,NA
"9069",2002-09-13 12:50:00,862,NA,NA
"9070",2002-09-13 12:50:30,862,NA,NA
"9071",2002-09-13 12:51:00,862,NA,NA
"9072",2002-09-13 12:51:30,862,NA,NA
"9073",2002-09-13 12:52:00,862,NA,NA
"9074",2002-09-13 12:52:30,862,NA,NA
"9075",2002-09-13 12:53:00,862,NA,NA
"9076",2002-09-13 12:53:30,862,NA,NA
"9077",2002-09-13 12:54:00,862,NA,NA
"9078",2002-09-13 12:54:30,862,NA,NA
"9079",2002-09-13 12:55:00,862,NA,NA
"9080",2002-09-13 12:55:30,862,NA,NA
"9081",2002-09-13 12:56:00,862,NA,NA
"9082",2002-09-13 12:56:30,862,NA,NA
"9083",2002-09-13 12:57:00,862,NA,NA
"9084",2002-09-13 12:57:30,862,NA,NA
"9085",2002-09-13 12:58:00,862,NA,NA
"9086",2002-09-13 12:58:30,862,NA,NA
"9087",2002-09-13 12:59:00,862,NA,NA
"9088",2002-09-13 12:59:30,862,NA,NA
"9089",2002-09-13 13:00:00,862,NA,NA
"9090",2002-09-13 13:00:30,862,NA,NA
"9091",2002-09-13 13:01:00,862,NA,NA
"9092",2002-09-13 13:01:30,862,NA,NA
"9093",2002-09-13 13:02:00,862,NA,NA
"9094",2002-09-13 13:02:30,862,NA,NA
"9095",2002-09-13 13:03:00,862,NA,NA
"9096",2002-09-13 13:03:30,862,NA,NA
"9097",2002-09-13 13:04:00,862,NA,NA
"9098",2002-09-13 13:04:30,862,NA,NA
"9099",2002-09-13 13:05:00,862,NA,NA
"9100",2002-09-13 13:05:30,862,NA,NA
